Product_ID,Category,Subcategory,Original_Price,Final_Price,Discount_Percent,Rating,Purchase_Date,Scraping_Date
938a985a-3,Beauty,Beauty,78.43,66.67,15,4.4,2024-08-24,2024-12-01
8423ce73-6,Home & Kitchen,Home & Kitchen,132.48,105.98,20,3.0,2024-05-01,2024-12-01
67788728-f,Books,Books,334.55,317.82,5,4.1,2024-11-13,2024-12-01
f103ac45-1,Electronics,Electronics,311.29,280.16,10,2.7,2024-10-12,2024-12-01
2b5c6c6d-1,Electronics,Electronics,70.49,59.92,15,2.6,2024-01-24,2024-12-01
adf77823-5,Electronics,Electronics,243.69,121.84,50,3.8,2024-01-05,2024-12-01
1e180b5a-5,Clothing,Clothing,74.67,59.74,20,3.9,2024-05-21,2024-12-01
747539b8-3,Electronics,Electronics,388.03,368.63,5,4.1,2024-07-07,2024-12-01
d037e5a2-4,Sports,Sports,28.12,28.12,0,4.3,2024-03-17,2024-12-01
5d6fed7e-c,Books,Books,112.53,95.65,15,4.9,2024-06-12,2024-12-01
35303867-3,Books,Books,439.81,373.84,15,3.8,2024-05-25,2024-12-01
035b2887-1,Sports,Sports,220.37,176.3,20,3.3,2024-02-05,2024-12-01
409255b0-7,Home & Kitchen,Home & Kitchen,314.16,219.91,30,4.5,2024-09-29,2024-12-01
cb2df151-f,Clothing,Clothing,438.97,395.07,10,3.2,2024-10-18,2024-12-01
9e7e2170-8,Clothing,Clothing,166.89,150.2,10,3.6,2024-01-09,2024-12-01
952d56a9-b,Books,Books,222.28,222.28,0,2.7,2024-09-07,2024-12-01
c5cfe88d-5,Clothing,Clothing,128.89,96.67,25,2.6,2024-06-24,2024-12-01
e8999fe4-c,Beauty,Beauty,65.88,46.12,30,4.9,2024-10-12,2024-12-01
30884869-f,Beauty,Beauty,31.93,27.14,15,4.6,2024-03-14,2024-12-01
9c80171d-4,Home & Kitchen,Home & Kitchen,18.79,9.39,50,4.2,2024-10-04,2024-12-01
d09b26d9-0,Beauty,Beauty,46.99,35.24,25,3.5,2024-03-10,2024-12-01
2b55fe4e-5,Beauty,Beauty,293.28,205.3,30,2.9,2024-07-27,2024-12-01
7bd70763-d,Sports,Sports,419.54,377.59,10,2.9,2024-06-17,2024-12-01
f6ac2fc8-b,Electronics,Electronics,150.09,135.08,10,3.1,2024-02-13,2024-12-01
9837356f-2,Books,Books,172.11,129.08,25,3.9,2024-07-01,2024-12-01
fa178a1a-9,Books,Books,440.57,418.54,5,4.3,2024-08-05,2024-12-01
d0248426-8,Toys,Toys,121.31,103.11,15,4.2,2024-09-03,2024-12-01
3e909d12-3,Electronics,Electronics,481.88,409.6,15,3.2,2024-05-30,2024-12-01
8783e6d7-9,Home & Kitchen,Home & Kitchen,177.59,142.07,20,4.9,2024-05-17,2024-12-01
6c60ac1f-5,Electronics,Electronics,443.05,310.13,30,4.3,2024-01-27,2024-12-01
ce33c092-3,Electronics,Electronics,235.33,117.67,50,3.9,2024-06-20,2024-12-01
6917952b-a,Beauty,Beauty,24.75,12.38,50,4.0,2024-01-14,2024-12-01
dd47ca5c-7,Electronics,Electronics,470.9,423.81,10,3.5,2024-02-20,2024-12-01
dbdf1bd9-4,Books,Books,237.27,237.27,0,3.1,2024-11-13,2024-12-01
affa909a-d,Books,Books,151.72,144.13,5,3.4,2024-03-23,2024-12-01
b728a1fd-f,Books,Books,27.88,13.94,50,4.4,2024-04-24,2024-12-01
9290dba4-3,Sports,Sports,26.95,21.56,20,2.5,2024-03-08,2024-12-01
35165fca-f,Sports,Sports,417.34,292.14,30,2.8,2024-02-17,2024-12-01
f9b277b8-e,Clothing,Clothing,207.54,186.79,10,2.6,2024-06-26,2024-12-01
6330d18c-c,Home & Kitchen,Home & Kitchen,123.41,92.56,25,2.6,2024-05-05,2024-12-01
cca83636-7,Sports,Sports,398.36,398.36,0,4.6,2024-03-26,2024-12-01
0e1a71b4-5,Sports,Sports,350.5,297.93,15,4.3,2024-01-12,2024-12-01
f75cd757-e,Books,Books,459.93,459.93,0,3.7,2024-06-19,2024-12-01
d7756866-3,Toys,Toys,324.93,243.7,25,2.7,2024-02-29,2024-12-01
8758e2a7-5,Toys,Toys,483.48,410.96,15,3.7,2024-09-12,2024-12-01
f6668874-4,Books,Books,286.37,214.78,25,3.7,2024-03-18,2024-12-01
99f4f73c-d,Sports,Sports,486.15,461.84,5,2.9,2024-06-25,2024-12-01
34731d18-b,Clothing,Clothing,44.29,44.29,0,3.6,2024-10-08,2024-12-01
9daf59d4-d,Sports,Sports,481.53,361.15,25,3.5,2024-08-21,2024-12-01
112725bd-9,Toys,Toys,404.07,343.46,15,4.0,2024-07-01,2024-12-01
5471b17a-5,Sports,Sports,63.31,50.65,20,4.1,2024-06-12,2024-12-01
4e770614-0,Electronics,Electronics,254.31,254.31,0,2.6,2024-04-05,2024-12-01
880eab94-7,Home & Kitchen,Home & Kitchen,152.98,130.03,15,3.4,2024-06-18,2024-12-01
a3a6c3c3-5,Electronics,Electronics,199.16,169.29,15,4.1,2024-03-20,2024-12-01
2029492d-a,Electronics,Electronics,384.71,346.24,10,3.8,2024-03-08,2024-12-01
97aa2898-6,Toys,Toys,498.37,448.53,10,4.6,2024-06-23,2024-12-01
1a75428d-6,Beauty,Beauty,142.53,128.28,10,4.1,2024-10-07,2024-12-01
741be484-3,Beauty,Beauty,353.77,300.7,15,2.9,2024-02-05,2024-12-01
6cc0fabb-0,Toys,Toys,38.68,36.75,5,2.7,2024-09-11,2024-12-01
edc90cdd-f,Electronics,Electronics,34.3,30.87,10,4.1,2024-11-12,2024-12-01
49da2a6d-0,Sports,Sports,121.05,90.79,25,2.6,2024-09-13,2024-12-01
19694848-0,Sports,Sports,117.95,100.26,15,4.0,2024-01-14,2024-12-01
966d092f-4,Clothing,Clothing,41.11,32.89,20,4.9,2024-11-12,2024-12-01
e1fbcf04-4,Electronics,Electronics,171.56,137.25,20,3.9,2024-07-26,2024-12-01
5ff948e9-e,Clothing,Clothing,190.47,152.38,20,3.5,2024-04-11,2024-12-01
37dd32b9-2,Toys,Toys,94.21,70.66,25,4.1,2024-04-06,2024-12-01
f5929b23-f,Electronics,Electronics,294.66,250.46,15,3.6,2024-10-19,2024-12-01
f735c522-7,Home & Kitchen,Home & Kitchen,262.15,222.83,15,3.9,2024-01-14,2024-12-01
0bb347fc-8,Books,Books,257.35,128.68,50,4.9,2024-11-13,2024-12-01
385d5a98-5,Books,Books,318.15,286.33,10,3.5,2024-03-17,2024-12-01
1879476d-1,Sports,Sports,432.56,302.79,30,4.9,2024-05-17,2024-12-01
60552b00-5,Books,Books,386.32,347.69,10,4.8,2024-04-16,2024-12-01
8dc77453-f,Toys,Toys,131.54,124.96,5,3.0,2024-11-09,2024-12-01
68175273-6,Clothing,Clothing,32.29,32.29,0,2.7,2024-10-13,2024-12-01
1716680b-f,Home & Kitchen,Home & Kitchen,278.03,250.23,10,2.8,2024-02-14,2024-12-01
61dc6cda-6,Beauty,Beauty,381.05,342.94,10,2.5,2024-10-07,2024-12-01
3b35362c-0,Toys,Toys,56.78,51.1,10,2.7,2024-03-11,2024-12-01
7321f69d-6,Sports,Sports,30.56,21.39,30,4.2,2024-06-02,2024-12-01
70243117-d,Clothing,Clothing,387.81,310.25,20,2.7,2024-08-01,2024-12-01
ec7ee1d8-c,Clothing,Clothing,375.41,262.79,30,3.3,2024-02-27,2024-12-01
9f0f06d3-3,Sports,Sports,183.1,173.94,5,4.6,2024-03-11,2024-12-01
b1f1cec7-8,Electronics,Electronics,278.54,236.76,15,2.6,2024-10-15,2024-12-01
fbcacc6c-d,Clothing,Clothing,227.68,204.91,10,4.5,2024-09-16,2024-12-01
28c40ae3-e,Electronics,Electronics,490.91,343.64,30,3.2,2024-08-02,2024-12-01
9eeae0e2-6,Clothing,Clothing,69.31,34.66,50,2.8,2024-09-23,2024-12-01
b8c6b653-c,Beauty,Beauty,31.12,15.56,50,4.2,2024-08-16,2024-12-01
538ed23f-d,Sports,Sports,225.59,169.19,25,4.1,2024-09-11,2024-12-01
c612b025-d,Toys,Toys,328.31,295.48,10,4.7,2024-08-30,2024-12-01
5aff8eb0-a,Books,Books,92.21,46.1,50,4.3,2024-09-12,2024-12-01
0a6ec1de-5,Home & Kitchen,Home & Kitchen,95.3,81.0,15,4.5,2024-03-21,2024-12-01
4cf74eeb-1,Toys,Toys,467.24,467.24,0,3.2,2024-08-09,2024-12-01
66d31bcc-5,Sports,Sports,181.68,163.51,10,2.9,2024-02-21,2024-12-01
86c443dc-d,Clothing,Clothing,267.88,133.94,50,4.4,2024-07-16,2024-12-01
e5071257-0,Electronics,Electronics,138.46,138.46,0,4.5,2024-05-22,2024-12-01
2d45fe93-4,Clothing,Clothing,151.92,144.32,5,5.0,2024-06-12,2024-12-01
1df471c0-6,Electronics,Electronics,163.54,122.66,25,3.5,2024-03-03,2024-12-01
ad05bd9b-3,Beauty,Beauty,286.09,200.26,30,3.4,2024-06-05,2024-12-01
26feb22b-9,Beauty,Beauty,209.89,146.92,30,4.4,2024-02-29,2024-12-01
43084da7-3,Toys,Toys,454.14,408.73,10,3.4,2024-11-13,2024-12-01
d3ede683-9,Home & Kitchen,Home & Kitchen,87.6,65.7,25,4.8,2024-05-16,2024-12-01
8b7d3acc-5,Beauty,Beauty,223.73,156.61,30,4.6,2024-07-31,2024-12-01
c2358c11-c,Clothing,Clothing,473.12,425.81,10,3.6,2024-11-11,2024-12-01
5e1c0286-d,Clothing,Clothing,474.63,450.9,5,4.4,2024-04-18,2024-12-01
6f5b3c27-7,Books,Books,351.26,316.13,10,4.4,2024-11-20,2024-12-01
1e048fba-3,Clothing,Clothing,412.47,350.6,15,2.8,2024-08-07,2024-12-01
5e3bc580-6,Sports,Sports,221.39,177.11,20,4.8,2024-05-28,2024-12-01
b6c438b1-4,Clothing,Clothing,47.18,47.18,0,3.8,2024-01-17,2024-12-01
6ff74b4d-7,Sports,Sports,363.37,181.69,50,4.6,2024-05-17,2024-12-01
513edd5b-a,Sports,Sports,116.06,116.06,0,3.3,2024-10-17,2024-12-01
474e681a-a,Home & Kitchen,Home & Kitchen,321.07,256.86,20,4.7,2024-07-08,2024-12-01
1e7bf1fe-6,Books,Books,485.4,388.32,20,3.5,2024-11-02,2024-12-01
f28cdd02-7,Clothing,Clothing,129.71,97.28,25,2.5,2024-05-18,2024-12-01
38d8b02d-4,Clothing,Clothing,481.63,385.3,20,4.8,2024-05-06,2024-12-01
6eac3727-8,Electronics,Electronics,112.0,112.0,0,2.7,2024-06-12,2024-12-01
db7d8ba8-a,Books,Books,444.98,444.98,0,3.3,2024-03-22,2024-12-01
0e5c25e6-2,Beauty,Beauty,226.97,170.23,25,4.9,2024-10-21,2024-12-01
5d6d3c17-6,Electronics,Electronics,412.98,330.38,20,4.9,2024-10-06,2024-12-01
d0d702ad-8,Electronics,Electronics,306.97,245.58,20,3.9,2024-03-07,2024-12-01
25ea4a1f-0,Books,Books,479.52,407.59,15,4.1,2024-09-25,2024-12-01
7c4d897b-7,Sports,Sports,422.68,359.28,15,3.6,2024-02-02,2024-12-01
7fe0ba98-f,Toys,Toys,450.51,315.36,30,3.2,2024-10-11,2024-12-01
fa1b70a0-d,Clothing,Clothing,337.72,320.83,5,3.3,2024-05-26,2024-12-01
dce9a48e-f,Clothing,Clothing,355.43,266.57,25,4.2,2024-09-08,2024-12-01
933712e7-8,Sports,Sports,250.41,125.2,50,4.4,2024-01-13,2024-12-01
37cadfa7-8,Beauty,Beauty,258.08,193.56,25,4.5,2024-06-19,2024-12-01
27cdeb76-6,Sports,Sports,61.98,61.98,0,4.5,2024-01-17,2024-12-01
cfcc5fd6-b,Books,Books,277.14,249.43,10,2.7,2024-07-15,2024-12-01
210a2d36-7,Electronics,Electronics,181.62,90.81,50,3.7,2024-10-24,2024-12-01
4c798c68-9,Beauty,Beauty,101.29,86.1,15,2.6,2024-02-23,2024-12-01
e0f744c7-3,Sports,Sports,399.69,299.77,25,3.9,2024-07-04,2024-12-01
f5819e74-0,Books,Books,181.69,163.52,10,3.6,2024-02-09,2024-12-01
37800a56-3,Clothing,Clothing,138.51,117.73,15,4.7,2024-02-20,2024-12-01
1a3aa7ac-9,Sports,Sports,360.88,252.62,30,3.4,2024-09-23,2024-12-01
6d05da53-3,Toys,Toys,152.43,121.94,20,2.8,2024-04-02,2024-12-01
2ea64143-d,Home & Kitchen,Home & Kitchen,278.78,236.96,15,2.9,2024-01-13,2024-12-01
9a544065-a,Beauty,Beauty,82.95,74.66,10,4.4,2024-06-23,2024-12-01
28dd3466-1,Sports,Sports,83.31,79.14,5,4.0,2024-10-04,2024-12-01
7438ea1f-c,Books,Books,268.14,268.14,0,2.8,2024-06-02,2024-12-01
071b5966-3,Sports,Sports,489.42,244.71,50,2.7,2024-08-20,2024-12-01
1d4e9360-1,Home & Kitchen,Home & Kitchen,210.4,210.4,0,4.3,2024-05-23,2024-12-01
e5a12194-5,Books,Books,99.23,79.38,20,2.7,2024-02-28,2024-12-01
385838a7-e,Electronics,Electronics,280.2,280.2,0,4.6,2024-07-28,2024-12-01
bb11a08f-4,Beauty,Beauty,200.14,180.13,10,4.3,2024-11-06,2024-12-01
b22c4626-9,Home & Kitchen,Home & Kitchen,388.45,330.18,15,2.7,2024-04-19,2024-12-01
2784b792-4,Electronics,Electronics,429.43,214.72,50,2.7,2024-08-04,2024-12-01
c1e93299-2,Toys,Toys,348.15,295.93,15,5.0,2024-01-10,2024-12-01
762221aa-3,Books,Books,176.6,176.6,0,3.4,2024-03-12,2024-12-01
389afb40-f,Beauty,Beauty,228.74,228.74,0,3.4,2024-07-04,2024-12-01
2830b16b-9,Home & Kitchen,Home & Kitchen,302.97,257.52,15,4.5,2024-07-09,2024-12-01
88733fae-e,Beauty,Beauty,117.7,88.28,25,4.9,2024-08-11,2024-12-01
67d80dfd-7,Clothing,Clothing,219.19,164.39,25,5.0,2024-07-25,2024-12-01
381eab4a-d,Home & Kitchen,Home & Kitchen,137.74,96.42,30,4.4,2024-08-23,2024-12-01
36fe6ac6-2,Beauty,Beauty,436.86,415.02,5,3.4,2024-02-11,2024-12-01
82b6cd96-6,Sports,Sports,269.89,215.91,20,2.7,2024-09-28,2024-12-01
a1f2b6dd-7,Sports,Sports,81.82,73.64,10,4.4,2024-06-05,2024-12-01
5dd58cd8-2,Books,Books,353.61,282.89,20,3.9,2024-04-26,2024-12-01
ed21c448-4,Toys,Toys,37.73,32.07,15,3.6,2024-04-27,2024-12-01
3eb56196-f,Books,Books,215.34,204.57,5,4.8,2024-03-25,2024-12-01
c3890ccb-8,Toys,Toys,117.18,105.46,10,2.8,2024-03-07,2024-12-01
4a8e60af-d,Beauty,Beauty,451.22,428.66,5,3.7,2024-03-29,2024-12-01
7bcd7ac9-6,Beauty,Beauty,382.83,267.98,30,2.5,2024-01-08,2024-12-01
90a62e58-d,Sports,Sports,213.0,106.5,50,3.7,2024-01-08,2024-12-01
9e13e61e-c,Home & Kitchen,Home & Kitchen,450.17,450.17,0,2.6,2024-03-21,2024-12-01
d5ffce9f-3,Home & Kitchen,Home & Kitchen,251.98,125.99,50,2.8,2024-07-31,2024-12-01
3bf1badc-6,Beauty,Beauty,345.49,259.12,25,2.8,2024-03-27,2024-12-01
8f8a84e9-8,Beauty,Beauty,431.89,367.11,15,4.1,2024-02-03,2024-12-01
531124f2-0,Clothing,Clothing,76.69,76.69,0,4.4,2024-07-02,2024-12-01
4fb52521-f,Electronics,Electronics,373.26,186.63,50,4.0,2024-02-12,2024-12-01
ae353616-c,Books,Books,26.71,18.7,30,4.9,2024-06-05,2024-12-01
3eed3203-4,Electronics,Electronics,191.54,191.54,0,3.4,2024-08-07,2024-12-01
062f7492-d,Sports,Sports,473.96,355.47,25,3.2,2024-04-03,2024-12-01
c18f0916-4,Beauty,Beauty,347.43,295.32,15,4.7,2024-05-22,2024-12-01
1ff000e0-e,Clothing,Clothing,200.63,190.6,5,3.1,2024-03-31,2024-12-01
69e1b723-6,Home & Kitchen,Home & Kitchen,47.45,35.59,25,4.9,2024-05-22,2024-12-01
5e2b3419-a,Home & Kitchen,Home & Kitchen,453.53,362.82,20,2.5,2024-04-05,2024-12-01
91b88773-5,Clothing,Clothing,378.95,303.16,20,4.9,2024-11-21,2024-12-01
908a54b6-0,Sports,Sports,321.66,321.66,0,2.6,2024-05-08,2024-12-01
27c745da-8,Home & Kitchen,Home & Kitchen,429.78,408.29,5,4.7,2024-07-19,2024-12-01
51f72692-9,Home & Kitchen,Home & Kitchen,392.26,372.65,5,3.8,2024-01-16,2024-12-01
d269fa86-d,Home & Kitchen,Home & Kitchen,169.92,127.44,25,5.0,2024-04-30,2024-12-01
03e902b1-7,Beauty,Beauty,344.08,240.86,30,2.7,2024-04-17,2024-12-01
a2075783-1,Books,Books,119.61,59.8,50,3.9,2024-08-06,2024-12-01
507cfd45-3,Toys,Toys,304.02,258.42,15,4.9,2024-09-13,2024-12-01
d530da77-3,Books,Books,221.6,177.28,20,3.8,2024-03-10,2024-12-01
cddf766d-e,Clothing,Clothing,371.72,315.96,15,4.1,2024-08-14,2024-12-01
d78da125-0,Books,Books,245.53,245.53,0,4.2,2024-04-12,2024-12-01
018f23ea-7,Home & Kitchen,Home & Kitchen,435.73,217.87,50,3.6,2024-07-23,2024-12-01
b121d823-9,Beauty,Beauty,399.88,379.89,5,4.1,2024-11-06,2024-12-01
98898541-4,Clothing,Clothing,471.77,401.0,15,4.0,2024-10-06,2024-12-01
919c0e4d-0,Electronics,Electronics,451.25,315.88,30,4.8,2024-06-10,2024-12-01
0e7f87e5-8,Toys,Toys,168.52,160.09,5,2.6,2024-04-03,2024-12-01
310c2d25-b,Home & Kitchen,Home & Kitchen,272.8,190.96,30,3.2,2024-05-08,2024-12-01
73bb6de8-1,Electronics,Electronics,153.13,145.47,5,4.9,2024-04-21,2024-12-01
31dd646d-7,Clothing,Clothing,244.73,122.36,50,4.7,2024-09-02,2024-12-01
267985bd-2,Sports,Sports,74.64,52.25,30,3.6,2024-11-17,2024-12-01
b8455d97-7,Sports,Sports,204.33,183.9,10,4.1,2024-08-08,2024-12-01
7dcce976-1,Books,Books,426.27,362.33,15,3.2,2024-09-20,2024-12-01
a7f3a36d-b,Electronics,Electronics,369.36,332.42,10,3.0,2024-09-23,2024-12-01
f4193c4a-2,Electronics,Electronics,384.61,384.61,0,3.7,2024-02-29,2024-12-01
26c3c2aa-e,Clothing,Clothing,203.19,162.55,20,3.4,2024-03-12,2024-12-01
012b2dda-1,Electronics,Electronics,394.31,315.45,20,4.0,2024-05-30,2024-12-01
52cdaea0-8,Beauty,Beauty,135.22,101.41,25,2.7,2024-01-19,2024-12-01
3ba6780b-a,Toys,Toys,241.76,120.88,50,4.9,2024-01-15,2024-12-01
5024d38a-c,Toys,Toys,20.31,19.29,5,5.0,2024-06-05,2024-12-01
4af5147b-4,Toys,Toys,236.62,189.3,20,4.2,2024-09-29,2024-12-01
3c7eedc9-a,Sports,Sports,250.72,250.72,0,3.8,2024-08-18,2024-12-01
6280a914-4,Books,Books,407.45,285.21,30,3.3,2024-04-23,2024-12-01
5497ca0e-5,Electronics,Electronics,436.95,393.25,10,4.5,2024-10-18,2024-12-01
3a6f86b9-b,Toys,Toys,292.37,146.19,50,4.2,2024-10-18,2024-12-01
122394b2-e,Sports,Sports,63.8,63.8,0,2.9,2024-09-12,2024-12-01
63b737b8-d,Sports,Sports,462.49,393.12,15,4.8,2024-08-31,2024-12-01
433fec78-f,Sports,Sports,122.14,116.03,5,4.6,2024-05-08,2024-12-01
4b94f455-e,Toys,Toys,430.8,215.4,50,4.9,2024-04-03,2024-12-01
451dc78c-3,Books,Books,245.54,208.71,15,4.3,2024-09-17,2024-12-01
c385a9e4-c,Toys,Toys,411.1,287.77,30,4.0,2024-06-19,2024-12-01
ce07178a-6,Clothing,Clothing,152.62,76.31,50,3.5,2024-05-15,2024-12-01
13cd0a57-0,Toys,Toys,141.24,70.62,50,4.8,2024-09-24,2024-12-01
3d9f22df-f,Electronics,Electronics,419.81,356.84,15,4.7,2024-04-09,2024-12-01
a0d2dea3-a,Clothing,Clothing,389.67,389.67,0,2.6,2024-06-04,2024-12-01
56886e5d-7,Electronics,Electronics,426.13,340.9,20,2.6,2024-04-05,2024-12-01
6e4a33e0-e,Electronics,Electronics,496.76,471.92,5,3.4,2024-03-10,2024-12-01
5ec4a8b3-d,Electronics,Electronics,109.99,93.49,15,4.5,2024-06-18,2024-12-01
4a545c9f-8,Books,Books,423.41,317.56,25,5.0,2024-06-04,2024-12-01
f330657b-d,Home & Kitchen,Home & Kitchen,59.42,47.54,20,2.9,2024-11-18,2024-12-01
2fe1f2b3-b,Clothing,Clothing,14.4,11.52,20,4.0,2024-05-21,2024-12-01
bef56996-5,Beauty,Beauty,127.92,115.13,10,3.5,2024-08-26,2024-12-01
84268f41-1,Sports,Sports,190.26,190.26,0,4.9,2024-01-15,2024-12-01
0f8b3bb7-8,Books,Books,366.79,293.43,20,4.6,2024-03-22,2024-12-01
4396ccca-1,Home & Kitchen,Home & Kitchen,238.92,179.19,25,4.6,2024-11-12,2024-12-01
4b89d022-8,Books,Books,105.61,95.05,10,3.7,2024-07-13,2024-12-01
5afee66b-4,Beauty,Beauty,251.84,239.25,5,3.5,2024-01-23,2024-12-01
17c05cd0-c,Toys,Toys,482.78,337.95,30,3.2,2024-07-01,2024-12-01
b0d69622-a,Toys,Toys,204.49,194.27,5,2.6,2024-02-24,2024-12-01
f73bf81c-f,Electronics,Electronics,364.65,346.42,5,4.7,2024-02-22,2024-12-01
b3345786-8,Books,Books,66.29,33.15,50,4.5,2024-09-16,2024-12-01
4023a06e-7,Home & Kitchen,Home & Kitchen,122.79,92.09,25,5.0,2024-01-09,2024-12-01
3f1caf62-f,Home & Kitchen,Home & Kitchen,59.16,47.33,20,5.0,2024-03-25,2024-12-01
2ad69764-b,Toys,Toys,482.74,386.19,20,3.9,2024-03-08,2024-12-01
33850590-0,Toys,Toys,400.25,280.17,30,4.4,2024-07-07,2024-12-01
07fa6d99-0,Clothing,Clothing,278.69,195.08,30,4.9,2024-10-14,2024-12-01
14161f4b-8,Books,Books,446.45,424.13,5,4.6,2024-10-15,2024-12-01
33b219e4-0,Toys,Toys,77.79,70.01,10,3.1,2024-01-05,2024-12-01
89d4357f-0,Clothing,Clothing,126.91,101.53,20,3.6,2024-09-07,2024-12-01
c6438a19-5,Toys,Toys,350.82,245.57,30,2.8,2024-05-29,2024-12-01
0a454a94-f,Books,Books,43.02,38.72,10,4.9,2024-01-18,2024-12-01
fbe1be6d-3,Toys,Toys,416.29,312.22,25,4.0,2024-09-09,2024-12-01
9d4429b3-b,Books,Books,128.2,108.97,15,3.1,2024-09-30,2024-12-01
912f767d-d,Toys,Toys,112.97,84.73,25,4.2,2024-11-02,2024-12-01
4b585842-7,Toys,Toys,221.92,177.54,20,4.0,2024-08-21,2024-12-01
c043a23a-d,Toys,Toys,356.78,285.42,20,3.4,2024-03-22,2024-12-01
6698a03c-9,Sports,Sports,309.92,216.94,30,2.8,2024-08-22,2024-12-01
6e225e67-8,Books,Books,400.63,280.44,30,4.2,2024-03-15,2024-12-01
15b532b8-c,Books,Books,377.55,188.78,50,3.8,2024-08-25,2024-12-01
f1aa4880-3,Beauty,Beauty,382.33,324.98,15,4.4,2024-09-09,2024-12-01
e4733b2d-3,Beauty,Beauty,215.61,183.27,15,3.8,2024-03-01,2024-12-01
88ac9198-a,Books,Books,352.89,317.6,10,4.6,2024-02-02,2024-12-01
ad95ddec-0,Clothing,Clothing,403.98,343.38,15,3.9,2024-09-08,2024-12-01
2392c4a9-b,Beauty,Beauty,19.44,16.52,15,3.9,2024-07-30,2024-12-01
95d60434-e,Toys,Toys,422.63,211.31,50,4.7,2024-10-21,2024-12-01
e9feb788-5,Toys,Toys,302.73,211.91,30,3.5,2024-05-24,2024-12-01
0ca7d06c-9,Beauty,Beauty,71.26,71.26,0,2.8,2024-09-03,2024-12-01
1d45530e-f,Books,Books,332.89,332.89,0,2.6,2024-07-25,2024-12-01
33f24bca-a,Clothing,Clothing,254.19,228.77,10,4.4,2024-07-29,2024-12-01
3a2603ce-0,Beauty,Beauty,436.15,305.3,30,4.1,2024-08-14,2024-12-01
a8e54bbb-b,Toys,Toys,379.65,265.75,30,4.3,2024-11-04,2024-12-01
c97eb78f-6,Toys,Toys,440.27,352.22,20,3.0,2024-04-01,2024-12-01
408988b0-2,Toys,Toys,358.89,358.89,0,2.8,2024-01-18,2024-12-01
1d0dfece-f,Home & Kitchen,Home & Kitchen,463.05,393.59,15,2.5,2024-04-06,2024-12-01
ad413f74-7,Clothing,Clothing,14.66,7.33,50,3.4,2024-05-15,2024-12-01
74232b1e-e,Clothing,Clothing,374.15,336.74,10,4.0,2024-08-08,2024-12-01
f1612cb4-2,Beauty,Beauty,330.67,281.07,15,3.5,2024-05-27,2024-12-01
1730de82-d,Books,Books,367.14,348.78,5,3.6,2024-09-26,2024-12-01
b99ff610-5,Electronics,Electronics,96.93,48.47,50,4.8,2024-08-15,2024-12-01
fd68f3df-7,Home & Kitchen,Home & Kitchen,326.94,310.59,5,3.4,2024-09-26,2024-12-01
68365458-0,Sports,Sports,133.61,120.25,10,3.8,2024-01-06,2024-12-01
b1cac920-f,Electronics,Electronics,319.29,159.65,50,4.5,2024-07-22,2024-12-01
c4e06440-e,Home & Kitchen,Home & Kitchen,473.16,331.21,30,3.5,2024-09-23,2024-12-01
ceab308d-f,Electronics,Electronics,261.33,182.93,30,4.1,2024-04-23,2024-12-01
fda392f9-d,Home & Kitchen,Home & Kitchen,332.48,315.86,5,4.7,2024-09-17,2024-12-01
64049319-8,Clothing,Clothing,180.06,171.06,5,4.9,2024-03-20,2024-12-01
494800ef-2,Home & Kitchen,Home & Kitchen,478.62,454.69,5,2.9,2024-03-09,2024-12-01
2ac7fc27-9,Sports,Sports,391.77,274.24,30,4.8,2024-05-23,2024-12-01
2a34ede3-a,Beauty,Beauty,194.6,97.3,50,3.7,2024-11-19,2024-12-01
93f6ad6c-3,Electronics,Electronics,145.56,72.78,50,3.1,2024-02-20,2024-12-01
f6ffdeea-1,Toys,Toys,149.93,149.93,0,3.6,2024-02-10,2024-12-01
cbeb110c-d,Books,Books,197.26,157.81,20,5.0,2024-06-03,2024-12-01
758e3cf5-d,Books,Books,125.47,106.65,15,3.7,2024-09-22,2024-12-01
c8304287-0,Sports,Sports,221.24,221.24,0,3.3,2024-01-04,2024-12-01
b3684052-7,Clothing,Clothing,421.76,210.88,50,4.1,2024-03-21,2024-12-01
f9c3cc85-b,Sports,Sports,342.6,274.08,20,3.1,2024-02-04,2024-12-01
4d81096c-a,Beauty,Beauty,380.5,285.38,25,2.7,2024-08-07,2024-12-01
96a4eeb1-a,Electronics,Electronics,435.45,435.45,0,2.8,2024-01-14,2024-12-01
d45a02f8-3,Books,Books,255.26,191.44,25,2.8,2024-11-03,2024-12-01
1ac7fcaa-4,Sports,Sports,142.92,107.19,25,2.9,2024-08-24,2024-12-01
0ae87429-2,Electronics,Electronics,203.54,152.66,25,2.8,2024-03-12,2024-12-01
8baecb87-6,Electronics,Electronics,71.16,71.16,0,4.1,2024-08-01,2024-12-01
56534cf5-a,Books,Books,484.89,387.91,20,3.0,2024-05-01,2024-12-01
891369e6-3,Home & Kitchen,Home & Kitchen,431.84,388.66,10,3.4,2024-07-18,2024-12-01
1859fc40-2,Books,Books,236.16,200.74,15,4.7,2024-02-29,2024-12-01
eb398faf-6,Electronics,Electronics,319.55,239.66,25,3.7,2024-09-21,2024-12-01
4da1fb5d-d,Clothing,Clothing,132.67,112.77,15,4.2,2024-10-20,2024-12-01
dfc784ec-d,Toys,Toys,112.35,106.73,5,2.9,2024-02-22,2024-12-01
